pair_ID,relatedness_score
6,2.6742897033691406
7,2.7850592136383057
8,3.828366279602051
10,4.624572277069092
11,3.5296471118927
13,4.538266658782959
15,3.7027676105499268
16,4.414873123168945
17,3.1506268978118896
19,4.125944137573242
20,3.670834541320801
21,3.603834629058838
22,3.185286283493042
23,3.7995059490203857
27,3.1488380432128906
29,2.951885938644409
31,2.6215155124664307
32,3.4245471954345703
33,4.956699848175049
34,3.4656925201416016
36,3.4196650981903076
37,3.991581439971924
38,3.2468245029449463
39,4.499104976654053
41,4.056159019470215
43,3.0818397998809814
46,3.1135597229003906
48,3.7124195098876953
50,3.547522783279419
51,3.5106303691864014
52,4.163218021392822
53,3.354828119277954
54,3.4739415645599365
57,4.073892116546631
59,3.7591001987457275
60,4.051558017730713
61,4.154045581817627
63,4.560641765594482
64,4.189937114715576
66,3.9212679862976074
67,4.147475719451904
68,4.232685089111328
69,4.509597301483154
71,3.69435453414917
74,3.959019899368286
75,4.485739231109619
76,3.3952932357788086
80,3.7349796295166016
86,2.1530070304870605
89,4.311801433563232
92,3.7942728996276855
95,3.734792470932007
96,2.528475284576416
101,3.819307565689087
102,3.422703742980957
103,3.7173314094543457
104,3.2106263637542725
106,3.7173314094543457
108,2.360931396484375
109,4.401737689971924
110,3.819307565689087
111,3.845210075378418
114,1.0004268884658813
115,4.188148498535156
118,3.8745741844177246
121,3.819307565689087
123,2.880568742752075
125,3.361778974533081
128,2.880568742752075
132,4.69935417175293
134,2.277475118637085
135,2.6868057250976562
137,3.3468852043151855
138,3.6668193340301514
142,4.50801944732666
143,4.706196308135986
144,4.113440990447998
145,3.369166135787964
147,1.7984999418258667
149,3.819307565689087
151,2.870640993118286
152,2.109865188598633
153,3.928187847137451
154,1.4374972581863403
155,3.1618857383728027
156,3.5742642879486084
157,3.1618857383728027
158,3.5378551483154297
160,3.5250136852264404
162,3.565027952194214
165,3.0517866611480713
166,3.348289966583252
167,4.412950038909912
168,3.724443197250366
169,3.8178069591522217
171,4.184275150299072
172,3.4118263721466064
174,3.5846738815307617
175,2.8598990440368652
177,2.8120031356811523
178,3.7315673828125
179,3.963526487350464
180,4.229329586029053
181,3.5183064937591553
182,4.00974702835083
187,1.2448899745941162
189,2.0525996685028076
190,1.958802342414856
191,3.7615981101989746
193,3.9066524505615234
195,3.5684399604797363
196,4.106274127960205
198,3.5258688926696777
199,4.294188976287842
203,4.436131954193115
204,3.0932090282440186
206,4.3039870262146
207,3.9099225997924805
208,3.6381118297576904
209,4.828254222869873
210,3.345294952392578
212,3.8348140716552734
213,3.3237645626068115
214,3.3820533752441406
220,3.4952850341796875
221,3.9217371940612793
222,3.6822350025177
229,4.081423282623291
230,4.719954967498779
231,3.3597567081451416
235,3.32790470123291
239,3.0301754474639893
242,4.171604633331299
243,2.5065040588378906
244,3.1583263874053955
245,3.4223709106445312
246,3.8096368312835693
247,2.499934673309326
250,2.8356971740722656
251,3.419332981109619
252,2.8356971740722656
255,3.8505189418792725
261,2.5233328342437744
262,4.110676288604736
263,4.029662609100342
264,3.414257287979126
267,3.459254503250122
268,3.8684072494506836
270,3.286618709564209
271,3.2436490058898926
274,3.773193359375
275,4.5343337059021
278,3.5433318614959717
281,2.070944309234619
282,4.0566229820251465
284,3.293532609939575
288,3.3920891284942627
290,3.6669607162475586
292,1.1438477039337158
294,3.627795696258545
295,2.387179136276245
297,2.7520394325256348
298,4.157350063323975
299,2.0889477729797363
300,3.9031152725219727
306,3.8179352283477783
307,4.12276554107666
308,2.902695894241333
314,4.215454578399658
316,2.0048184394836426
318,2.985098123550415
319,0.642899751663208
320,2.432849884033203
321,1.6020704507827759
322,3.9754416942596436
324,4.336452007293701
325,4.039339065551758
326,1.641351580619812
328,1.7793817520141602
330,0.9572880864143372
334,3.7336337566375732
336,3.194827079772949
337,3.218393564224243
