pair_ID,relatedness_score
6,3.4987404346466064
7,3.3197624683380127
8,2.97650408744812
10,3.446098804473877
11,3.540276527404785
13,3.2319700717926025
15,3.3929505348205566
16,3.1973161697387695
17,3.0057287216186523
19,3.682034492492676
20,3.487043619155884
21,3.654218912124634
22,3.7308197021484375
23,3.665562629699707
27,3.413403034210205
29,3.520535469055176
31,3.618576765060425
32,3.2424089908599854
33,3.3918662071228027
34,3.453808069229126
36,3.4201419353485107
37,3.5995235443115234
38,3.4367191791534424
39,3.1784121990203857
41,3.919109582901001
43,3.788943290710449
46,3.683403253555298
48,3.7848410606384277
50,3.530223846435547
51,3.511997699737549
52,3.39522385597229
53,3.408703327178955
54,3.4744887351989746
57,3.5200061798095703
59,3.764941453933716
60,3.490781784057617
61,3.5665013790130615
63,3.2403550148010254
64,3.3410205841064453
66,3.2014386653900146
67,3.3204050064086914
68,3.249445915222168
69,3.2751030921936035
71,3.380718231201172
74,3.687095880508423
75,3.7487399578094482
76,3.711970806121826
80,3.555230140686035
86,3.4292116165161133
89,3.3822762966156006
92,3.494398593902588
95,3.545914649963379
96,3.692779302597046
101,3.213757038116455
102,3.598310947418213
103,3.410475254058838
104,3.35992169380188
106,3.465538263320923
108,3.528343915939331
109,3.675175905227661
110,3.680386781692505
111,3.483877420425415
114,3.6700563430786133
115,3.554119348526001
118,3.5226542949676514
121,3.634535789489746
123,3.710010290145874
125,3.5749101638793945
128,3.5285732746124268
132,3.8027546405792236
134,4.103602409362793
135,3.627455472946167
137,3.748344659805298
138,3.845446825027466
142,3.16617488861084
143,3.046816349029541
144,3.377720594406128
145,3.251699209213257
147,3.302511215209961
149,3.929879903793335
151,3.7595713138580322
152,3.6023170948028564
153,3.952209949493408
154,3.6497271060943604
155,3.8167548179626465
156,3.7934188842773438
157,3.649831533432007
158,3.111102819442749
160,3.5138063430786133
162,3.4131298065185547
165,3.177645444869995
166,3.0571703910827637
167,3.9527640342712402
168,3.724050998687744
169,4.12272310256958
171,3.9838390350341797
172,4.145844459533691
174,3.992032051086426
175,4.278640270233154
177,4.1298699378967285
178,3.5973727703094482
179,3.581092596054077
180,3.542485475540161
181,3.380948305130005
182,3.270871639251709
187,3.5309970378875732
189,3.4990174770355225
190,3.509786605834961
191,3.8197481632232666
193,3.7698769569396973
195,3.7437925338745117
196,3.4148929119110107
198,3.5261294841766357
199,3.7877519130706787
203,3.9762659072875977
204,3.826853036880493
206,3.8835391998291016
207,3.8414342403411865
208,3.8615901470184326
209,3.711257219314575
210,3.506484031677246
212,3.6361465454101562
213,3.790132761001587
214,3.4946532249450684
220,3.327833652496338
221,3.1953213214874268
222,3.3973264694213867
229,3.278336763381958
230,3.3842132091522217
231,3.519709348678589
235,2.8824398517608643
239,3.6842730045318604
242,3.383589029312134
243,3.298910617828369
244,3.227923631668091
245,3.138427734375
246,3.6450414657592773
247,3.2753140926361084
250,3.2450172901153564
251,3.2226598262786865
252,3.2226598262786865
255,3.3484508991241455
261,3.1276488304138184
262,3.806135892868042
263,3.758171558380127
264,3.8441884517669678
267,3.801398754119873
268,3.7555692195892334
270,3.619684934616089
271,3.9899182319641113
274,3.74221134185791
275,3.3876781463623047
278,3.42616605758667
281,3.1842048168182373
282,4.010297775268555
284,3.5450279712677
288,3.237983465194702
290,3.004950761795044
292,3.789224147796631
294,3.4360601902008057
295,3.8264729976654053
297,3.5252134799957275
298,3.4548561573028564
299,3.502899408340454
300,3.5849316120147705
306,3.431267023086548
307,3.418936014175415
308,3.3470921516418457
314,3.237095594406128
316,3.218846321105957
318,3.4475667476654053
319,2.9553799629211426
320,3.1846938133239746
