pair_ID,relatedness_score
6,2.8128511905670166
7,3.3287787437438965
8,2.7963404655456543
10,4.481595039367676
11,4.187739849090576
13,2.8880128860473633
15,3.5186572074890137
16,2.9324111938476562
17,3.146130084991455
19,4.408682823181152
20,3.517773389816284
21,3.7917697429656982
22,4.483829498291016
23,4.045775890350342
27,3.3643798828125
29,3.7238779067993164
31,3.4710378646850586
32,3.9642770290374756
33,4.10032320022583
34,3.309796094894409
36,2.5968093872070312
37,3.9168546199798584
38,3.0344185829162598
39,3.913644313812256
41,3.807469606399536
43,4.324608325958252
46,3.48547625541687
48,3.1968815326690674
50,3.309370756149292
51,3.449814796447754
52,4.461006164550781
53,3.574375867843628
54,3.3860056400299072
57,3.7270288467407227
59,3.6882078647613525
60,3.4873316287994385
61,3.149294376373291
63,4.24477481842041
64,3.3479838371276855
66,3.6208059787750244
67,3.685337781906128
68,3.245882749557495
69,3.297457218170166
71,3.3002748489379883
74,4.455108165740967
75,3.890073537826538
76,3.7646284103393555
80,2.129422903060913
86,2.1893303394317627
89,3.754166841506958
92,1.5864996910095215
95,1.3857941627502441
96,1.5807775259017944
101,4.012786865234375
102,3.3155107498168945
103,3.093245029449463
104,3.2852463722229004
106,3.2593908309936523
108,3.4018313884735107
109,3.669224977493286
110,4.215555191040039
111,4.313196659088135
114,3.020632743835449
115,2.4142563343048096
118,4.023428916931152
121,4.25439977645874
123,2.137965679168701
125,2.1844756603240967
128,2.1420395374298096
132,3.1912527084350586
134,3.4297397136688232
135,3.056399345397949
137,3.6570658683776855
138,2.6547210216522217
142,3.979499578475952
143,3.6872758865356445
144,3.3848071098327637
145,2.7533748149871826
147,2.846372127532959
149,3.8859024047851562
151,4.236229419708252
152,3.3585731983184814
153,3.994976758956909
154,3.353848695755005
155,3.807713270187378
156,3.5441744327545166
157,4.296128749847412
158,4.376358985900879
160,4.210842132568359
162,3.1460955142974854
165,3.4349160194396973
166,3.630136489868164
167,3.826044797897339
168,3.0451576709747314
169,4.3519978523254395
171,4.233868598937988
172,3.1303043365478516
174,3.0267746448516846
175,3.2822556495666504
177,2.901134490966797
178,3.9325921535491943
179,3.008965492248535
180,4.300662517547607
181,4.09778356552124
182,3.762479543685913
187,3.039034128189087
189,3.137887716293335
190,3.0414206981658936
191,4.194436550140381
193,3.6695895195007324
195,2.780700206756592
196,3.508927345275879
198,3.3528459072113037
199,3.3733553886413574
203,3.5738935470581055
204,3.523406982421875
206,3.4660301208496094
207,3.204087495803833
208,3.640166759490967
209,3.422339916229248
210,2.9282114505767822
212,3.3982157707214355
213,2.649543046951294
214,2.2263431549072266
220,3.728538990020752
221,4.172149181365967
222,3.0471811294555664
229,4.38439416885376
230,3.7582695484161377
231,4.045013427734375
235,1.6617863178253174
239,1.8473221063613892
242,4.007265090942383
243,3.248777389526367
244,3.1082398891448975
245,4.318825721740723
246,2.818183183670044
247,3.1366984844207764
250,3.6678576469421387
251,3.2038214206695557
252,2.925325870513916
255,4.372899532318115
261,2.5352792739868164
262,3.772472858428955
263,3.7711470127105713
264,3.555391788482666
267,3.1903982162475586
268,3.139249324798584
270,3.125127077102661
271,3.432579278945923
274,4.091350078582764
275,3.789903402328491
278,3.244035482406616
281,3.225428819656372
282,4.451295852661133
284,3.393406629562378
288,3.507094144821167
290,3.6432595252990723
292,2.6999752521514893
294,4.044839859008789
295,2.8756275177001953
297,2.5308475494384766
298,2.8783609867095947
299,2.7304391860961914
300,4.0767107009887695
306,3.2585902214050293
307,3.2927310466766357
308,2.3179702758789062
314,3.7732198238372803
316,2.2488863468170166
318,2.2972285747528076
319,2.4386401176452637
320,2.0442943572998047
321,2.400477409362793
322,4.2715020179748535
324,3.4176557064056396
325,3.179739236831665
326,1.8722299337387085
328,1.5290663242340088
330,1.4769455194473267
334,3.835360527038574
336,3.7880656719207764
337,2.4295175075531006
343,3.120328664779663
345,2.454861879348755
348,2.5893309116363525
349,3.0099847316741943
350,2.676609754562378
352,3.621676206588745
353,3.729572057723999
355,2.8679215908050537
356,3.3621015548706055
357,3.2626495361328125
359,2.9434938430786133
364,4.409682273864746
365,3.8857107162475586
368,3.729670763015747
369,3.4267590045928955
371,4.411261558532715
376,2.235051393508911
383,3.0454790592193604
385,3.2266435623168945
386,3.8484721183776855
388,3.5976221561431885
389,2.8109068870544434
399,3.126944065093994
400,3.2502853870391846
401,3.1065378189086914
405,3.2668066024780273
406,3.068415880203247
407,2.3337619304656982
408,3.2026801109313965
411,4.43061637878418
412,3.303509473800659
414,3.9308342933654785
416,3.3303165435791016
418,3.7789525985717773
419,3.7678215503692627
420,2.9052486419677734
421,3.4838390350341797
424,4.176743030548096
425,3.340806245803833
426,3.9424540996551514
429,3.88938570022583
430,3.7528610229492188
431,3.005535840988159
432,4.110282897949219
433,4.026275634765625
437,3.2741634845733643
443,3.5811829566955566
444,3.403826951980591
445,3.2013449668884277
448,2.6885039806365967
452,3.3419628143310547
453,2.9239163398742676
455,2.9686033725738525
456,3.265232801437378
458,2.6610536575317383
459,2.4281959533691406
460,2.237090826034546
463,3.2632429599761963
464,4.2592997550964355
466,3.4038028717041016
467,3.1154489517211914
468,2.8141114711761475
469,4.089085578918457
471,3.2268495559692383
472,3.159578800201416
474,3.3354713916778564
478,2.7272510528564453
479,2.829662322998047
480,2.2711994647979736
481,2.7774956226348877
482,4.307223320007324
483,2.879794120788574
487,2.6126294136047363
488,3.3293325901031494
490,3.23506236076355
492,2.7772769927978516
493,2.855377435684204
495,2.932558298110962
498,2.9605319499969482
501,2.94364857673645
502,4.287685394287109
503,3.515831232070923
504,3.4484634399414062
509,2.942732095718384
510,3.029930591583252
511,3.597119092941284
512,2.96171236038208
517,2.7792224884033203
518,4.266786575317383
519,3.915663003921509
521,2.2279038429260254
523,2.2111103534698486
525,2.5593860149383545
532,3.4746601581573486
533,3.8534107208251953
534,3.5895462036132812
536,3.1847643852233887
537,3.4121594429016113
539,3.1941580772399902
540,3.211496114730835
543,3.671083688735962
544,4.427944660186768
546,3.6786489486694336
547,2.481779098510742
549,2.2739834785461426
553,2.571002721786499
554,4.304506778717041
558,3.996110439300537
559,2.274122953414917
562,2.2397568225860596
563,3.319206476211548
566,3.4162888526916504
567,4.5447797775268555
569,3.1559062004089355
571,3.453988790512085
572,3.7286489009857178
573,3.3741307258605957
574,3.02557373046875
575,2.726844310760498
576,3.3726069927215576
577,3.2377707958221436
578,2.6703529357910156
579,3.2811801433563232
580,4.3362627029418945
582,4.062434673309326
583,3.9949238300323486
584,3.5696704387664795
585,3.4813263416290283
589,3.651094675064087
590,3.4867653846740723
591,3.8882369995117188
593,4.0971760749816895
594,3.57504940032959
595,3.498549461364746
596,2.9571292400360107
598,3.16953182220459
600,4.594873905181885
602,3.2248640060424805
607,2.3117196559906006
608,2.3524563312530518
610,1.290028691291809
612,1.8116744756698608
613,4.367563724517822
614,3.843132734298706
615,3.648385524749756
616,4.35873556137085
618,2.532747507095337
620,2.5490212440490723
623,3.451164960861206
624,3.3535921573638916
627,2.8849141597747803
633,3.285221815109253
635,3.60372257232666
636,2.4582419395446777
639,4.373234748840332
640,3.815106153488159
642,4.680870056152344
644,3.168029308319092
652,4.452676296234131
654,3.0765678882598877
656,4.170853137969971
658,3.8841450214385986
659,3.6403260231018066
662,3.5114588737487793
664,3.8165526390075684
665,4.30461311340332
666,4.130164623260498
667,4.490747451782227
669,3.219119071960449
670,3.5896174907684326
673,3.2424826622009277
674,3.2711920738220215
675,3.137967109680176
677,3.9535555839538574
681,3.408811569213867
682,3.273134708404541
683,3.236297369003296
684,3.1986892223358154
686,3.1278328895568848
688,3.1516311168670654
694,3.578137159347534
695,2.7149064540863037
700,2.7625863552093506
701,2.75308895111084
705,4.232824325561523
706,3.4844181537628174
707,3.2567663192749023
708,2.8659467697143555
710,3.117997646331787
711,2.6121675968170166
712,3.1701033115386963
713,4.61566686630249
714,3.171684980392456
716,4.0653581619262695
719,2.8744893074035645
720,2.488581418991089
721,2.946730136871338
724,3.2872400283813477
726,4.294597148895264
739,3.521608829498291
740,3.421867847442627
742,3.097994089126587
743,2.8026769161224365
744,2.606006383895874
750,3.8796093463897705
751,3.3150062561035156
753,3.4091694355010986
755,2.703625440597534
756,3.0261571407318115
758,2.9538605213165283
763,3.8277599811553955
767,3.023365020751953
770,3.491891384124756
771,3.0198137760162354
773,3.8443005084991455
775,3.449594736099243
776,2.323744297027588
778,1.960501790046692
779,1.776594877243042
781,4.148065090179443
782,3.489694356918335
786,3.050065040588379
787,3.9122726917266846
788,3.0875039100646973
790,3.697659969329834
794,3.9302048683166504
795,3.3772735595703125
798,4.057022571563721
800,2.1662566661834717
801,2.307037353515625
803,3.2199018001556396
805,3.917222023010254
806,3.2208611965179443
807,2.9444751739501953
808,4.041953086853027
809,3.0889909267425537
810,2.197627544403076
814,2.3993866443634033
815,1.9690306186676025
817,3.882772922515869
818,4.257254600524902
819,3.6018049716949463
821,1.8083133697509766
823,2.279982566833496
826,1.6139470338821411
828,3.6643476486206055
829,3.2959394454956055
832,3.322524070739746
833,3.398047685623169
834,3.313340663909912
835,3.1018598079681396
837,2.9053409099578857
838,2.766906499862671
840,4.053154945373535
842,3.69437575340271
843,3.4735145568847656
847,2.5311279296875
849,2.307297468185425
850,2.5830042362213135
853,4.150902271270752
854,3.450453042984009
856,4.047463893890381
861,2.87960147857666
863,3.654728889465332
865,3.2384872436523438
871,3.2204489707946777
875,3.821176052093506
877,4.220881462097168
884,2.3748388290405273
885,3.235501289367676
886,3.0905239582061768
890,4.093436241149902
891,3.1532082557678223
894,3.1652817726135254
896,3.273994207382202
897,2.6248247623443604
900,3.7919363975524902
901,4.091336727142334
903,3.938359498977661
905,3.793912887573242
907,3.094330310821533
911,3.9466335773468018
912,4.2679548263549805
914,4.135915279388428
916,3.5370166301727295
918,2.254939317703247
919,2.5183098316192627
921,3.2588119506835938
923,3.683500289916992
924,3.563112735748291
925,2.9083290100097656
926,4.479347229003906
928,3.313246488571167
929,2.926208734512329
930,3.5021936893463135
934,4.360332489013672
937,4.447057247161865
938,3.2773373126983643
939,3.436933994293213
941,3.518890857696533
942,3.766921281814575
946,3.5696017742156982
951,3.6376895904541016
952,2.99605393409729
954,3.7017576694488525
955,2.976198434829712
958,3.646940231323242
964,3.8677127361297607
965,4.037073612213135
966,3.8100879192352295
968,3.4520232677459717
969,3.373683214187622
971,2.5200562477111816
972,3.6687285900115967
974,3.4632248878479004
976,4.0233049392700195
977,3.930910348892212
981,2.9158236980438232
982,2.797438859939575
983,2.4314846992492676
986,3.927987813949585
990,4.228795051574707
992,1.4953417778015137
993,1.3769406080245972
995,1.4425817728042603
997,2.281193733215332
999,4.509051322937012
1001,4.402863502502441
1003,2.460089921951294
1005,2.431878089904785
1006,2.6553473472595215
1011,4.303845405578613
1012,2.8523483276367188
1013,3.716689109802246
1014,3.0829150676727295
1015,3.1822755336761475
1017,3.013542652130127
1020,3.047506332397461
1023,2.6459929943084717
1024,4.051980018615723
1025,3.485689640045166
1027,2.93481183052063
1030,2.2498629093170166
1032,4.672469139099121
1034,2.8337552547454834
1035,4.419739723205566
1036,3.529222249984741
1040,3.0579841136932373
1041,3.4734184741973877
1042,3.444622278213501
1051,2.518446445465088
1056,2.311314821243286
1058,3.9904234409332275
1059,3.57498836517334
1060,3.703892469406128
1062,3.681642770767212
1063,3.5756523609161377
1066,3.090182304382324
1067,3.425750970840454
1070,3.4914515018463135
1071,3.4190831184387207
1072,2.3640730381011963
1073,4.28099250793457
1075,3.1805219650268555
1077,3.369413137435913
1078,2.858973741531372
1079,3.110250473022461
1081,3.827388286590576
1085,4.1635661125183105
1086,3.9453699588775635
1089,3.378150463104248
1098,4.130092620849609
1100,0.8193819522857666
1101,0.9011699557304382
1103,0.9363613128662109
1106,4.562114238739014
1107,3.2335457801818848
1110,3.758056402206421
1113,1.1211414337158203
1114,0.9879428744316101
1116,1.041571021080017
1121,4.228567600250244
1123,4.088839054107666
1124,3.4888229370117188
1126,4.049909591674805
1127,3.2369346618652344
1130,3.158219337463379
1131,4.245608329772949
1132,3.98297381401062
1134,3.9035699367523193
1136,3.33103346824646
1138,4.096222877502441
1139,4.080665111541748
1140,3.5910749435424805
1141,4.215076446533203
1142,3.2174365520477295
1143,1.105170488357544
1144,1.2674922943115234
1146,1.0395890474319458
1148,2.958796501159668
1150,3.848870277404785
1151,3.619203805923462
1152,3.2950799465179443
1156,3.0340328216552734
1158,3.3763086795806885
1159,4.1858811378479
1160,4.184136867523193
1163,3.923598289489746
1164,3.6558480262756348
1166,4.37789249420166
1168,4.339406490325928
1171,3.0959770679473877
1172,4.105606555938721
1173,3.047895669937134
1174,3.64420747756958
1176,3.5097129344940186
